person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
26,male,Associate,4784500%,400%,RENT,800000%,DEBTCONSOLIDATION,1585%,17%,5,669,No,100%
23,male,Master,7315200%,0%,RENT,2262800%,VENTURE,1146%,31%,4,659,No,100%
35,male,Bachelor,4318000%,1200%,RENT,713400%,MEDICAL,1548%,17%,13,667,No,100%
26,male,High School,4060600%,300%,RENT,364700%,MEDICAL,976%,9%,4,580,No,100%
22,male,Bachelor,12919200%,0%,RENT,2400000%,HOMEIMPROVEMENT,1969%,19%,4,641,No,100%
43,female,Doctorate,14243500%,1800%,MORTGAGE,856400%,HOMEIMPROVEMENT,1362%,6%,13,600,No,100%
23,male,Bachelor,3717700%,0%,RENT,400000%,MEDICAL,1535%,11%,2,612,No,100%
27,female,High School,3558700%,300%,RENT,923500%,EDUCATION,1338%,26%,4,640,No,100%
30,female,Bachelor,5431300%,1000%,RENT,419900%,EDUCATION,1480%,8%,8,602,No,100%
29,male,Master,3956200%,400%,RENT,1200000%,MEDICAL,1259%,30%,10,658,No,100%
35,female,Associate,12110900%,1100%,MORTGAGE,1149400%,DEBTCONSOLIDATION,1519%,9%,9,619,No,100%
24,male,Bachelor,4092700%,0%,RENT,280000%,PERSONAL,1600%,7%,3,591,No,100%
30,male,Master,8384300%,800%,MORTGAGE,2500000%,HOMEIMPROVEMENT,1564%,30%,5,622,No,100%
29,male,High School,3586700%,600%,RENT,242300%,MEDICAL,1676%,7%,7,624,No,100%
27,female,Associate,7134200%,400%,RENT,2178700%,MEDICAL,1505%,31%,5,613,No,100%
24,female,High School,8371200%,0%,RENT,600000%,DEBTCONSOLIDATION,1585%,7%,4,544,No,100%
26,female,Master,3965100%,400%,RENT,158000%,HOMEIMPROVEMENT,1355%,4%,3,639,No,100%
27,female,Doctorate,7532300%,400%,RENT,1500000%,MEDICAL,1624%,20%,7,681,No,100%
23,female,Associate,3821800%,0%,RENT,1000000%,VENTURE,770%,26%,3,597,No,100%
29,female,Bachelor,3946600%,600%,RENT,652500%,EDUCATION,1607%,17%,9,672,No,100%
24,female,Bachelor,4272600%,100%,RENT,1200000%,DEBTCONSOLIDATION,717%,28%,2,683,No,100%
24,male,Associate,1744000%,200%,RENT,772400%,HOMEIMPROVEMENT,1689%,44%,5,635,No,100%
29,male,Master,7244000%,600%,RENT,1000000%,MEDICAL,1301%,14%,7,571,No,100%
35,male,Master,5628500%,1600%,RENT,1291800%,MEDICAL,1723%,23%,9,689,No,100%
22,male,Bachelor,4296900%,200%,RENT,1132600%,MEDICAL,1381%,26%,4,634,No,100%
31,male,Bachelor,3013500%,900%,RENT,440000%,MEDICAL,1562%,15%,7,650,No,100%
27,female,Master,8962400%,500%,MORTGAGE,800000%,DEBTCONSOLIDATION,889%,9%,5,657,No,100%
24,male,High School,5973600%,100%,MORTGAGE,1500000%,MEDICAL,1650%,25%,4,609,No,100%
26,female,Master,7907000%,200%,RENT,2000000%,MEDICAL,1123%,25%,5,623,No,100%
29,female,Associate,3867400%,500%,RENT,800000%,HOMEIMPROVEMENT,1101%,21%,9,598,No,100%
29,male,Master,2380500%,400%,OWN,450000%,PERSONAL,909%,19%,6,703,No,100%
28,female,High School,23441900%,200%,MORTGAGE,1793600%,MEDICAL,1377%,8%,7,621,No,100%
33,male,Doctorate,7160300%,1100%,MORTGAGE,380000%,MEDICAL,1296%,5%,10,626,No,100%
37,male,Associate,4272600%,1200%,RENT,1107900%,MEDICAL,704%,26%,14,614,No,100%
24,male,High School,3679400%,300%,RENT,800000%,HOMEIMPROVEMENT,1057%,22%,3,537,No,100%
31,male,Master,2237100%,600%,RENT,104100%,DEBTCONSOLIDATION,1374%,5%,10,667,No,100%
29,male,Associate,6207100%,600%,RENT,370500%,PERSONAL,1233%,6%,6,642,No,100%
28,male,Bachelor,16881300%,500%,MORTGAGE,1000000%,PERSONAL,1395%,6%,8,653,No,100%
25,female,Associate,7091500%,0%,MORTGAGE,516000%,MEDICAL,1459%,7%,3,670,No,100%
23,male,Associate,5012300%,0%,RENT,360600%,MEDICAL,1651%,7%,4,663,No,100%
24,female,High School,3814600%,500%,RENT,1506000%,MEDICAL,1438%,39%,3,669,No,100%
22,male,Bachelor,5353600%,0%,RENT,1600000%,PERSONAL,1635%,30%,4,685,No,100%
23,female,Associate,8564900%,200%,MORTGAGE,1471300%,MEDICAL,1137%,17%,4,654,No,100%
29,female,Master,3463800%,700%,RENT,880300%,EDUCATION,1001%,25%,10,658,No,100%
23,male,High School,3948700%,0%,RENT,488200%,VENTURE,1425%,12%,3,664,No,100%
29,female,Master,7795700%,600%,RENT,1507600%,DEBTCONSOLIDATION,1522%,19%,6,703,No,100%
35,male,Bachelor,4167900%,1200%,RENT,1200000%,PERSONAL,1120%,29%,12,664,No,100%
22,male,Bachelor,3474200%,200%,RENT,800000%,EDUCATION,1418%,23%,3,648,No,100%
23,female,High School,6473900%,0%,RENT,2124000%,PERSONAL,1071%,33%,3,685,No,100%
24,male,High School,6668000%,0%,RENT,2000000%,DEBTCONSOLIDATION,1249%,30%,4,595,No,100%
35,female,Bachelor,3109800%,1200%,RENT,615000%,DEBTCONSOLIDATION,1158%,20%,12,618,No,100%
30,female,High School,9562800%,500%,RENT,409800%,DEBTCONSOLIDATION,1469%,4%,9,605,No,100%
27,female,Associate,8693900%,300%,MORTGAGE,2500000%,MEDICAL,1932%,29%,9,601,No,100%
30,female,Master,4911400%,600%,RENT,1500000%,DEBTCONSOLIDATION,957%,31%,9,677,No,100%
22,male,Master,5379700%,0%,RENT,1500000%,EDUCATION,1587%,28%,2,657,No,100%
23,female,Bachelor,2301300%,0%,RENT,540100%,MEDICAL,1528%,23%,4,663,No,100%
30,male,Associate,72403500%,700%,MORTGAGE,2462300%,PERSONAL,916%,3%,10,689,No,100%
33,male,Bachelor,5722200%,1200%,RENT,450200%,MEDICAL,1465%,8%,11,730,No,100%
27,female,High School,6635300%,400%,RENT,1800000%,EDUCATION,1466%,27%,5,618,No,100%
27,female,Associate,3916300%,700%,RENT,321200%,DEBTCONSOLIDATION,992%,8%,3,662,No,100%
24,female,Associate,2490700%,100%,RENT,793600%,MEDICAL,1303%,32%,4,646,No,100%
23,male,High School,4015600%,100%,RENT,1000000%,VENTURE,1117%,25%,3,665,No,100%
28,female,Bachelor,6566200%,300%,RENT,500000%,DEBTCONSOLIDATION,1310%,8%,9,626,No,100%
23,female,Associate,5976700%,0%,MORTGAGE,1500000%,MEDICAL,1892%,25%,3,612,No,100%
30,female,Bachelor,5135900%,400%,RENT,1000000%,VENTURE,1216%,19%,5,663,No,100%
31,male,Master,5041300%,600%,RENT,1400000%,VENTURE,1396%,28%,9,685,No,100%
22,female,High School,2254300%,0%,RENT,357900%,HOMEIMPROVEMENT,1154%,16%,3,632,No,100%
24,male,Associate,4441500%,0%,RENT,281700%,MEDICAL,1008%,6%,4,579,No,100%
26,female,Associate,3817800%,300%,RENT,707500%,DEBTCONSOLIDATION,1102%,19%,5,634,No,100%
25,female,Master,1297900%,400%,OWN,536500%,HOMEIMPROVEMENT,1152%,41%,3,478,No,100%
23,male,Associate,6639100%,0%,RENT,1900000%,DEBTCONSOLIDATION,1114%,29%,4,636,No,100%
27,male,High School,4179500%,500%,RENT,400000%,MEDICAL,1522%,10%,7,656,No,100%
27,male,Master,11519400%,400%,RENT,3143100%,VENTURE,1382%,27%,4,728,No,100%
25,male,Associate,7961400%,200%,RENT,2425000%,EDUCATION,1564%,30%,3,545,No,100%
28,female,Master,7156800%,600%,RENT,283500%,PERSONAL,1346%,4%,10,647,No,100%
37,female,High School,3114300%,1500%,RENT,285400%,VENTURE,1554%,9%,11,674,No,100%
26,female,Bachelor,3318200%,300%,RENT,576100%,HOMEIMPROVEMENT,1479%,17%,6,693,No,100%
25,female,Bachelor,4290900%,400%,RENT,400000%,MEDICAL,1570%,9%,4,703,No,100%
33,female,Master,3734500%,700%,RENT,1400000%,MEDICAL,878%,37%,7,703,No,100%
26,male,High School,11903700%,400%,MORTGAGE,3500000%,VENTURE,1328%,29%,7,632,No,100%
22,male,Master,5406200%,0%,RENT,450000%,DEBTCONSOLIDATION,979%,8%,3,567,No,100%
25,male,High School,4181200%,300%,MORTGAGE,1214700%,PERSONAL,937%,29%,4,676,No,100%
34,female,High School,5601900%,1200%,RENT,2348700%,EDUCATION,1141%,42%,9,678,No,100%
29,female,Bachelor,8972300%,900%,RENT,3112000%,HOMEIMPROVEMENT,1130%,35%,7,587,No,100%
34,female,Bachelor,1105300%,1300%,RENT,149200%,EDUCATION,1258%,13%,7,637,No,100%
27,male,Bachelor,6022600%,600%,RENT,1990800%,HOMEIMPROVEMENT,1178%,33%,7,691,No,100%
23,female,High School,2400700%,0%,RENT,600000%,MEDICAL,1359%,25%,3,598,No,100%
31,female,High School,5959600%,700%,RENT,2471200%,PERSONAL,1408%,41%,6,600,No,100%
23,female,Bachelor,5437100%,0%,MORTGAGE,2451100%,DEBTCONSOLIDATION,1580%,45%,2,501,No,100%
30,male,High School,8755000%,800%,RENT,2500000%,MEDICAL,1433%,29%,7,603,No,100%
22,female,High School,3081800%,100%,RENT,1000000%,PERSONAL,1066%,32%,4,637,No,100%
22,female,Bachelor,3714900%,0%,RENT,1000000%,PERSONAL,1057%,27%,4,610,No,100%
33,female,Master,5874500%,900%,RENT,1487200%,PERSONAL,1153%,25%,11,691,No,100%
24,female,Bachelor,3379000%,0%,RENT,693700%,MEDICAL,1555%,21%,4,682,No,100%
23,male,Associate,4410800%,300%,RENT,300000%,HOMEIMPROVEMENT,1135%,7%,4,477,No,100%
28,male,High School,3878100%,500%,RENT,1018400%,MEDICAL,924%,26%,9,613,No,100%
28,female,High School,3443900%,200%,RENT,1041000%,MEDICAL,961%,30%,6,635,No,100%
25,female,Bachelor,3014500%,300%,RENT,134600%,EDUCATION,1250%,4%,3,577,No,100%
25,male,Master,2875200%,0%,RENT,800000%,EDUCATION,1354%,28%,3,676,No,100%
40,female,Bachelor,3924400%,1800%,RENT,250000%,HOMEIMPROVEMENT,799%,6%,16,531,No,100%
37,male,High School,8178400%,1300%,RENT,2392800%,VENTURE,1436%,29%,10,606,No,100%
22,female,Master,4764800%,0%,RENT,1000000%,PERSONAL,1422%,21%,3,613,No,100%
39,male,Associate,6362500%,1500%,MORTGAGE,700000%,DEBTCONSOLIDATION,1432%,11%,14,715,No,100%
23,female,Associate,13068700%,200%,RENT,1000000%,DEBTCONSOLIDATION,1101%,8%,3,675,No,100%
27,female,High School,5489300%,700%,RENT,1758700%,DEBTCONSOLIDATION,1224%,32%,8,556,No,100%
23,male,High School,4891700%,100%,RENT,1324900%,PERSONAL,1653%,27%,3,608,No,100%
29,male,Associate,3439100%,800%,RENT,861300%,EDUCATION,1785%,25%,9,660,No,100%
25,male,Associate,4399600%,100%,RENT,249800%,MEDICAL,1178%,6%,4,590,No,100%
25,male,Bachelor,3460200%,0%,RENT,1206700%,DEBTCONSOLIDATION,1346%,35%,5,644,No,100%
26,male,Bachelor,4427500%,400%,RENT,300000%,PERSONAL,1450%,7%,6,678,No,100%
31,male,Associate,1774900%,1000%,RENT,346300%,EDUCATION,1227%,20%,6,633,No,100%
27,female,Bachelor,4060100%,300%,RENT,555800%,EDUCATION,1141%,14%,5,656,No,100%
24,male,Associate,4415400%,0%,RENT,672700%,DEBTCONSOLIDATION,1145%,15%,3,719,No,100%
28,female,Bachelor,1522900%,500%,OWN,291300%,EDUCATION,1196%,19%,5,631,No,100%
30,male,Associate,6952100%,400%,MORTGAGE,914800%,MEDICAL,1512%,13%,6,551,No,100%
22,male,High School,10646500%,200%,MORTGAGE,2500000%,DEBTCONSOLIDATION,1535%,23%,4,569,No,100%
23,male,High School,9066200%,300%,MORTGAGE,766100%,DEBTCONSOLIDATION,1135%,8%,3,657,No,100%
25,female,High School,2338600%,300%,RENT,1258900%,VENTURE,796%,54%,4,494,No,100%
26,female,Bachelor,3700200%,300%,RENT,900000%,HOMEIMPROVEMENT,1710%,24%,4,597,No,100%
33,male,High School,7069900%,1100%,RENT,1500000%,MEDICAL,1388%,21%,8,649,No,100%
23,male,Bachelor,4893800%,200%,RENT,1280000%,VENTURE,1123%,26%,3,494,No,100%
22,male,Bachelor,3708400%,100%,RENT,1000000%,PERSONAL,1031%,27%,4,609,No,100%
26,male,Associate,4184500%,300%,RENT,695700%,DEBTCONSOLIDATION,1518%,17%,3,637,No,100%
27,male,High School,4767400%,100%,RENT,560500%,HOMEIMPROVEMENT,1645%,12%,4,615,No,100%
31,female,Associate,3990600%,600%,RENT,450000%,HOMEIMPROVEMENT,1106%,11%,9,515,No,100%
25,male,Bachelor,8051600%,0%,RENT,715200%,MEDICAL,1529%,9%,5,667,No,100%
26,male,Bachelor,2628300%,200%,RENT,367500%,DEBTCONSOLIDATION,1582%,14%,7,595,No,100%
27,male,Bachelor,4776300%,400%,RENT,700000%,PERSONAL,1346%,15%,7,610,No,100%
24,male,High School,5008000%,500%,RENT,1533700%,DEBTCONSOLIDATION,1281%,31%,3,545,No,100%
27,female,Associate,4696500%,400%,MORTGAGE,250200%,PERSONAL,1225%,5%,5,687,No,100%
30,female,Bachelor,2103500%,700%,RENT,258000%,MEDICAL,1478%,12%,8,653,No,100%
23,male,High School,4390500%,100%,RENT,1300000%,DEBTCONSOLIDATION,1184%,30%,4,620,No,100%
29,female,Bachelor,1426400%,800%,RENT,249500%,PERSONAL,999%,17%,7,656,No,100%
31,female,Associate,6234300%,1000%,MORTGAGE,1305100%,MEDICAL,1626%,21%,7,599,No,100%
26,female,Doctorate,6107000%,100%,RENT,1800000%,PERSONAL,1266%,29%,6,610,No,100%
36,male,Bachelor,1777300%,1300%,RENT,479800%,PERSONAL,1516%,27%,15,676,No,100%
28,male,Master,3729200%,500%,RENT,1000000%,VENTURE,923%,27%,5,522,No,100%
26,male,High School,3117600%,200%,RENT,850000%,MEDICAL,1171%,27%,3,581,No,100%
23,male,Bachelor,4198000%,0%,RENT,1192900%,DEBTCONSOLIDATION,1265%,28%,4,607,No,100%
27,male,Bachelor,9562700%,800%,RENT,373900%,DEBTCONSOLIDATION,1450%,4%,8,654,No,100%
24,female,Associate,1664000%,0%,RENT,244100%,VENTURE,1427%,15%,3,618,No,100%
25,male,Associate,3956100%,200%,RENT,857500%,MEDICAL,1562%,22%,2,706,No,100%
27,male,Associate,2229400%,400%,RENT,376700%,MEDICAL,1468%,17%,5,633,No,100%
30,male,Bachelor,5580300%,700%,RENT,1500000%,PERSONAL,1327%,27%,6,688,No,100%
26,male,Associate,3099100%,500%,RENT,999500%,HOMEIMPROVEMENT,1394%,32%,3,593,No,100%
24,male,Bachelor,8910800%,0%,RENT,1200000%,VENTURE,1248%,13%,3,604,No,100%
27,female,Bachelor,2499600%,100%,RENT,336400%,VENTURE,1261%,13%,5,686,No,100%
25,male,High School,2961400%,200%,RENT,1072000%,HOMEIMPROVEMENT,1293%,36%,2,591,No,100%
23,female,Associate,3067200%,200%,RENT,500000%,DEBTCONSOLIDATION,1005%,16%,3,692,No,100%
28,female,High School,3709600%,800%,RENT,1480000%,HOMEIMPROVEMENT,1114%,40%,7,686,No,100%
31,male,High School,3845700%,100%,RENT,480100%,DEBTCONSOLIDATION,1416%,12%,9,594,No,100%
25,male,Master,5390100%,400%,RENT,800000%,EDUCATION,1335%,15%,3,653,No,100%
34,female,Bachelor,6315200%,1500%,RENT,167200%,PERSONAL,1163%,3%,15,700,No,100%
33,male,Bachelor,4054100%,800%,RENT,1388100%,VENTURE,1354%,34%,9,678,No,100%
24,male,Associate,4168300%,400%,RENT,700000%,DEBTCONSOLIDATION,1506%,17%,3,679,No,100%
25,female,High School,4408300%,200%,RENT,1224200%,MEDICAL,1083%,28%,4,702,No,100%
25,male,High School,6389000%,100%,RENT,779800%,MEDICAL,1391%,12%,2,633,No,100%
27,male,High School,2459600%,500%,RENT,453200%,VENTURE,1383%,18%,6,508,No,100%
27,male,High School,7263400%,500%,RENT,2000000%,EDUCATION,1219%,28%,5,640,No,100%
32,male,Doctorate,4218400%,800%,RENT,1719500%,EDUCATION,991%,41%,8,711,No,100%
26,female,Bachelor,3918900%,100%,RENT,293600%,PERSONAL,1263%,7%,6,703,No,100%
23,male,Bachelor,8057900%,200%,RENT,2200000%,MEDICAL,891%,27%,2,660,No,100%
23,female,Associate,12453800%,0%,MORTGAGE,1549200%,DEBTCONSOLIDATION,1002%,12%,4,624,No,100%
26,male,Doctorate,2412700%,500%,RENT,400000%,DEBTCONSOLIDATION,742%,17%,4,661,No,100%
28,female,Bachelor,7155800%,200%,RENT,398000%,EDUCATION,565%,6%,7,637,No,100%
34,female,Associate,1932100%,1000%,OWN,500000%,PERSONAL,944%,26%,12,685,No,100%
24,female,Bachelor,9402300%,0%,RENT,2500000%,PERSONAL,1589%,27%,3,677,No,100%
25,female,High School,7661400%,400%,MORTGAGE,389800%,HOMEIMPROVEMENT,1236%,5%,4,626,No,100%
24,female,Master,2354500%,0%,OWN,350000%,MEDICAL,1381%,15%,4,583,No,100%
30,male,Bachelor,4199300%,500%,RENT,750000%,HOMEIMPROVEMENT,905%,18%,5,571,No,100%
24,male,Master,5138900%,0%,RENT,200500%,DEBTCONSOLIDATION,1505%,4%,3,599,No,100%
24,male,Associate,5387200%,0%,RENT,1200000%,DEBTCONSOLIDATION,1156%,22%,4,550,No,100%
30,male,Master,3701000%,400%,RENT,750000%,EDUCATION,1327%,20%,6,622,No,100%
27,female,Associate,16664700%,600%,RENT,401100%,EDUCATION,1173%,2%,10,597,No,100%
26,male,High School,1588300%,400%,RENT,247700%,PERSONAL,1262%,16%,4,646,No,100%
24,female,Associate,4421600%,0%,RENT,1500000%,VENTURE,1472%,34%,5,643,No,100%
22,male,Bachelor,1569600%,0%,RENT,400000%,VENTURE,1099%,25%,4,637,No,100%
25,male,Master,3375300%,100%,RENT,1122400%,DEBTCONSOLIDATION,1533%,33%,7,636,No,100%
33,female,Master,3004000%,800%,RENT,100000%,MEDICAL,1491%,3%,6,683,No,100%
23,male,Bachelor,7301700%,0%,RENT,2512900%,PERSONAL,1226%,34%,3,673,No,100%
30,female,Associate,10837600%,500%,RENT,2062700%,MEDICAL,1501%,19%,5,634,No,100%
25,female,Associate,11561700%,0%,RENT,3500000%,MEDICAL,1595%,30%,2,620,No,100%
22,female,Associate,2397900%,0%,RENT,600000%,HOMEIMPROVEMENT,863%,25%,2,693,No,100%
30,male,Doctorate,11704300%,700%,MORTGAGE,1244400%,DEBTCONSOLIDATION,1553%,11%,5,725,No,100%
24,female,High School,7772900%,200%,MORTGAGE,500000%,DEBTCONSOLIDATION,1562%,6%,3,548,No,100%
25,male,Bachelor,7891900%,600%,RENT,2000000%,VENTURE,1182%,25%,3,712,No,100%
23,female,Associate,4886100%,0%,RENT,1500000%,EDUCATION,1189%,31%,3,528,No,100%
27,male,Bachelor,4429700%,700%,RENT,1300000%,DEBTCONSOLIDATION,1842%,29%,5,640,No,100%
24,male,Associate,9610800%,0%,MORTGAGE,741600%,VENTURE,1534%,8%,4,635,No,100%
25,female,Bachelor,3564100%,0%,RENT,300000%,EDUCATION,1810%,8%,2,638,No,100%
30,female,High School,4038800%,600%,RENT,203200%,HOMEIMPROVEMENT,1476%,5%,7,586,No,100%
25,male,High School,1115600%,200%,RENT,334300%,EDUCATION,964%,30%,4,683,No,100%
24,male,Bachelor,13682700%,0%,RENT,1019100%,PERSONAL,1009%,7%,3,615,No,100%
24,male,Bachelor,4997300%,0%,RENT,604200%,MEDICAL,1180%,12%,5,635,No,100%
23,female,High School,3834400%,0%,RENT,2119900%,DEBTCONSOLIDATION,1253%,55%,4,653,No,100%
27,male,Bachelor,2998200%,600%,RENT,355900%,MEDICAL,1486%,12%,5,675,No,100%
37,male,Associate,18232400%,1400%,RENT,2500000%,HOMEIMPROVEMENT,1858%,14%,12,633,No,100%
36,male,Associate,7769300%,700%,MORTGAGE,489100%,PERSONAL,1210%,6%,11,631,No,100%
27,male,High School,1853800%,200%,RENT,709600%,PERSONAL,913%,38%,5,557,No,100%
30,male,Master,5421600%,1000%,RENT,417600%,EDUCATION,1470%,8%,8,690,No,100%
26,female,Master,5405500%,200%,RENT,2400000%,DEBTCONSOLIDATION,1127%,44%,7,543,No,100%
23,female,High School,4066300%,0%,RENT,190400%,HOMEIMPROVEMENT,1364%,5%,4,602,No,100%
23,male,Master,11247800%,200%,MORTGAGE,362100%,MEDICAL,1681%,3%,4,656,No,100%
24,female,Associate,3677100%,500%,RENT,1300000%,PERSONAL,1239%,35%,4,638,No,100%
25,male,Bachelor,3567700%,100%,RENT,105800%,PERSONAL,1305%,3%,3,663,No,100%
31,male,Bachelor,4295100%,700%,RENT,1065600%,EDUCATION,1131%,25%,8,615,No,100%
24,female,Master,4184700%,200%,RENT,500000%,PERSONAL,1496%,12%,4,641,No,100%
24,male,High School,4838400%,200%,RENT,477200%,EDUCATION,1226%,10%,4,547,No,100%
24,male,Associate,11861400%,400%,MORTGAGE,2500000%,HOMEIMPROVEMENT,1314%,21%,4,682,No,100%
34,male,Associate,7175800%,1400%,MORTGAGE,1200000%,MEDICAL,1474%,17%,10,537,No,100%
27,female,Master,3977900%,400%,RENT,1500000%,EDUCATION,1421%,38%,5,633,No,100%
25,female,High School,2705300%,300%,RENT,800000%,MEDICAL,1130%,30%,5,613,No,100%
28,female,Master,2980100%,500%,RENT,1119700%,PERSONAL,761%,38%,6,705,No,100%
24,male,Bachelor,3425200%,200%,RENT,1000000%,MEDICAL,784%,29%,3,561,No,100%
25,female,Associate,3105400%,200%,RENT,850000%,MEDICAL,1241%,27%,3,573,No,100%
25,male,High School,4399400%,0%,RENT,875700%,EDUCATION,1288%,20%,2,652,No,100%
23,female,High School,9949900%,0%,RENT,1524200%,VENTURE,1674%,15%,3,641,No,100%
30,male,High School,1545700%,600%,MORTGAGE,325000%,HOMEIMPROVEMENT,1055%,21%,8,657,No,100%
25,female,Bachelor,7795900%,400%,RENT,383500%,DEBTCONSOLIDATION,955%,5%,4,633,No,100%
26,male,Associate,10179900%,200%,RENT,1528800%,DEBTCONSOLIDATION,1602%,15%,4,616,No,100%
55,male,Bachelor,6078300%,3200%,RENT,2000000%,DEBTCONSOLIDATION,751%,33%,30,669,No,100%
26,female,Bachelor,4423500%,700%,RENT,669200%,DEBTCONSOLIDATION,1209%,15%,7,663,No,100%
40,male,Associate,13073700%,1700%,MORTGAGE,1469700%,MEDICAL,1318%,11%,15,653,No,100%
26,male,Bachelor,4205400%,0%,RENT,700000%,DEBTCONSOLIDATION,1542%,17%,5,663,No,100%
22,male,Associate,5217700%,0%,RENT,707000%,MEDICAL,1577%,14%,4,586,No,100%
23,female,Associate,2983000%,0%,RENT,150000%,MEDICAL,1823%,5%,4,631,No,100%
22,male,Bachelor,1250500%,100%,RENT,156900%,VENTURE,774%,13%,2,616,No,100%
31,female,Master,4414500%,900%,RENT,1187300%,DEBTCONSOLIDATION,1161%,27%,8,623,No,100%
29,female,Associate,3645000%,600%,RENT,1000000%,HOMEIMPROVEMENT,1266%,27%,5,634,No,100%
27,female,Associate,7185000%,500%,RENT,1500000%,DEBTCONSOLIDATION,989%,21%,6,658,No,100%
24,male,High School,7209600%,200%,RENT,2100000%,MEDICAL,1116%,29%,5,670,No,100%
24,male,Bachelor,4780200%,100%,RENT,314000%,MEDICAL,1146%,7%,3,616,No,100%
28,female,High School,14257400%,500%,RENT,309900%,MEDICAL,1339%,2%,6,595,No,100%
27,female,Bachelor,3459400%,500%,RENT,980900%,MEDICAL,752%,28%,5,642,No,100%
25,female,Associate,2719000%,400%,RENT,508700%,PERSONAL,1440%,19%,3,627,No,100%
32,male,Bachelor,6287300%,700%,RENT,700000%,DEBTCONSOLIDATION,1446%,11%,10,610,No,100%
24,female,Associate,8392400%,100%,RENT,1000000%,HOMEIMPROVEMENT,1643%,12%,4,646,No,100%
23,male,High School,2273900%,0%,RENT,300000%,PERSONAL,1310%,13%,2,575,No,100%
29,female,High School,4894800%,500%,RENT,1000000%,HOMEIMPROVEMENT,1161%,20%,9,616,No,100%
23,male,Associate,3679800%,0%,RENT,1000000%,VENTURE,1177%,27%,4,533,No,100%
30,male,Bachelor,5017000%,1000%,RENT,351800%,DEBTCONSOLIDATION,1017%,7%,8,697,No,100%
32,female,Associate,4574500%,600%,RENT,967000%,HOMEIMPROVEMENT,609%,21%,9,646,No,100%
24,male,High School,2478200%,100%,RENT,244700%,PERSONAL,1480%,10%,3,614,No,100%
25,female,High School,6351200%,400%,MORTGAGE,1000000%,MEDICAL,1269%,16%,4,666,No,100%
23,male,Associate,5150100%,0%,RENT,600000%,HOMEIMPROVEMENT,1373%,12%,4,662,No,100%
27,female,Associate,5985000%,700%,RENT,1491200%,MEDICAL,1006%,25%,7,653,No,100%
25,male,Master,8987100%,300%,MORTGAGE,1000000%,PERSONAL,1774%,11%,3,576,No,100%
24,male,Bachelor,3853200%,400%,RENT,1205600%,EDUCATION,1116%,31%,3,654,No,100%
31,female,Bachelor,1403500%,800%,MORTGAGE,200000%,EDUCATION,1472%,14%,6,620,No,100%
25,male,Associate,11346100%,200%,RENT,3056600%,MEDICAL,1466%,27%,3,673,No,100%
23,female,High School,6105400%,0%,MORTGAGE,1335700%,DEBTCONSOLIDATION,1465%,22%,3,603,No,100%
33,male,Associate,7577900%,1000%,RENT,968600%,PERSONAL,1484%,13%,6,590,No,100%
27,male,Associate,11120300%,600%,MORTGAGE,2500000%,MEDICAL,1623%,22%,8,667,No,100%
25,male,Associate,3079600%,0%,RENT,800000%,HOMEIMPROVEMENT,1272%,26%,4,663,No,100%
28,male,Associate,6813400%,200%,RENT,2997800%,HOMEIMPROVEMENT,1566%,44%,6,660,No,100%
29,female,Bachelor,3828500%,1000%,RENT,800000%,EDUCATION,1073%,21%,9,650,No,100%
33,female,Associate,21213600%,1000%,MORTGAGE,2232000%,DEBTCONSOLIDATION,1584%,11%,12,634,No,100%
25,female,Bachelor,2422500%,200%,RENT,400000%,DEBTCONSOLIDATION,926%,17%,3,644,No,100%
33,female,Bachelor,6588900%,1000%,RENT,1500000%,HOMEIMPROVEMENT,1046%,23%,7,650,No,100%
33,male,High School,2413100%,1000%,RENT,500000%,VENTURE,966%,21%,7,527,No,100%
33,female,High School,6687800%,1200%,RENT,2000000%,EDUCATION,839%,30%,9,718,No,100%
23,male,Bachelor,3585900%,0%,RENT,1000000%,EDUCATION,1027%,28%,4,557,No,100%
56,male,High School,6242400%,3500%,RENT,2000000%,HOMEIMPROVEMENT,1400%,32%,19,594,No,100%
24,male,Associate,6700200%,100%,RENT,2000000%,DEBTCONSOLIDATION,1196%,30%,3,667,No,100%
32,female,Bachelor,7725100%,1200%,RENT,2500000%,MEDICAL,1041%,32%,7,673,No,100%
41,male,High School,8764900%,1800%,RENT,2208100%,EDUCATION,1104%,25%,10,634,No,100%
24,female,Master,1690400%,200%,RENT,244900%,VENTURE,1369%,14%,3,650,No,100%
25,male,High School,1342500%,100%,OWN,513200%,HOMEIMPROVEMENT,920%,38%,3,503,No,100%
24,female,Associate,4429600%,100%,RENT,1500000%,VENTURE,1225%,34%,4,639,No,100%
30,male,Bachelor,5152400%,700%,RENT,1491700%,PERSONAL,1317%,29%,9,515,No,100%
23,female,Associate,4459200%,0%,RENT,670300%,DEBTCONSOLIDATION,1386%,15%,4,633,No,100%
25,female,Bachelor,8819600%,100%,RENT,2000000%,HOMEIMPROVEMENT,1259%,23%,4,657,No,100%
25,male,High School,5959800%,100%,RENT,1200000%,DEBTCONSOLIDATION,1371%,20%,4,610,No,100%
35,female,Master,11633800%,1300%,MORTGAGE,1482500%,MEDICAL,1479%,13%,11,652,No,100%
